utc,Label,Speed,HDOP,Satelites,Latitude,Longitude,Altitude,Roll Degrees,Pitch Degrees,Dynamic Magnitude,Jerk,Jerk Std,Acceleration X,Acceleration Y,Acceleration Z,Standard Deviation,Energy,Zero Crossings,session_id,motion_disagreement,motion_mismatch,speed_per_dyn_mag,speed_per_jerk_std
270426_151508.000,0,100.7488,1.49,8,58.297,8.445184,77.5,0.877605,4.833691,0.142707,3.774678,1.281758,0.070314,-0.094885,-0.080113,0.032511,0.00669,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.722074,701.070929,77.993556
270426_151527.000,0,96.74,1.31,8,58.29549,8.437121,68.80001,-1.776537,4.581007,0.051205,4.334646,1.184422,0.050283,0.008176,-0.005169,0.033046,0.006572,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.86499,1853.079207,80.99315
270426_151546.000,0,99.47001,1.42,7,58.29206,8.431634,72.4,-2.358454,3.061347,0.051317,1.317854,0.882553,-0.016719,0.039132,-0.02868,0.031004,0.004588,23.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.892066,1901.294226,111.444374
270426_151547.000,0,100.77,1.64,7,58.29182,8.43143,72.5,-2.362212,3.093198,0.055567,0.577072,0.843451,-0.035482,0.025026,0.034675,0.027075,0.004313,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.896566,1781.427334,118.073563
270426_151606.000,0,100.96,1.5,8,58.28758,8.42741,76.7,-0.271562,2.20696,0.06631,1.391238,1.050678,-0.030528,0.05818,-0.008951,0.028158,0.006407,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.87698,1499.925717,95.184401
270426_151624.000,0,103.98,1.93,6,58.28414,8.421779,76.6,0.189582,3.41108,0.041937,1.725085,0.955169,0.020445,-0.018417,-0.031646,0.033545,0.006909,32.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.955926,2421.687589,107.732428
270426_151625.000,0,102.62,1.54,6,58.28399,8.42142,76.6,0.199688,3.823081,0.065068,1.360693,0.728623,-0.045929,-0.005468,-0.045765,0.03021,0.005278,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.896064,1553.248169,138.934206
270426_151643.000,0,103.67,2.12,5,58.28093,8.414904,73.2,-1.586365,4.086489,0.084008,1.017351,1.242372,-0.036837,-0.058134,-0.048175,0.029233,0.006961,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.868684,1219.532279,82.778919
270426_151703.000,0,102.72,1.89,7,58.27693,8.40895,79.7,-1.820368,4.033865,0.085153,2.709984,1.256679,-0.015799,-0.033298,-0.076764,0.030355,0.006504,30.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.856894,1192.297424,81.093947
270426_151704.000,0,106.3,1.31,8,58.27677,8.408599,71.9,-2.000768,4.319851,0.049499,2.513409,1.13115,-0.034487,-0.010954,0.033776,0.029259,0.005262,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.964002,2104.992178,93.151645
270426_151705.000,0,100.5,1.31,8,58.27659,8.40826,64.3,-1.962494,4.924332,0.034959,1.504021,0.983834,-0.033395,-0.010005,-0.002605,0.025406,0.004266,34.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.935082,2794.84969,101.123528
270426_151722.000,0,85.14,1.31,8,58.27336,8.403013,56.0,-0.194705,6.131465,0.145451,0.889617,1.029088,-0.142407,0.018565,0.023059,0.036844,0.00788,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.560498,581.354856,81.937237
270426_151740.000,0,78.02,2.36,5,58.2704,8.397278,61.3,-0.911967,5.641711,0.069625,1.140408,1.305057,-0.063654,-0.007621,0.027162,0.055807,0.015664,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.64095,1104.707965,59.328227
270426_151757.000,0,58.12,1.31,8,58.26924,8.39267,67.8,-1.006648,5.772005,0.201271,2.733119,1.189258,0.18643,0.068929,-0.031662,0.06495,0.026436,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.178658,287.337285,48.4633
270426_151814.000,0,38.24,5.21,5,58.26771,8.393682,77.3,0.043261,-0.5231,0.120737,1.407865,1.524725,0.107138,0.025337,-0.049567,0.07355,0.03528,16.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.140926,314.119783,24.916516
270426_151815.000,0,35.14,5.2,5,58.26766,8.393795,77.7,0.213094,-0.281286,0.106211,2.012868,1.643819,-0.066173,0.04077,0.072386,0.088131,0.029722,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.138978,327.764875,21.247791
270426_151833.000,0,62.63,1.92,5,58.26541,8.395233,79.1,2.19439,-4.924273,0.096778,0.615465,1.032437,0.08146,0.052188,-0.002554,0.067488,0.018554,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.432744,640.532635,60.080369
270426_151850.000,0,55.15,1.4,7,58.26283,8.394225,79.8,1.008194,-3.410204,0.048308,2.755514,1.404383,0.003897,0.029989,0.037672,0.075736,0.020134,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.454884,1118.47976,38.992267
270426_151907.000,0,36.11,1.65,5,58.26144,8.391628,81.3,1.478979,-2.963836,0.054928,0.062326,0.862517,-0.003893,-0.054743,-0.002267,0.043082,0.010784,22.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.251244,645.651552,41.386013
270426_151908.000,0,30.55,1.65,5,58.26139,8.391525,81.50001,0.209632,-2.869394,0.035239,0.099954,0.063846,-0.002711,-0.035096,-0.001635,0.023424,0.004399,18.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.235022,843.014432,413.698779
270426_151925.000,0,30.55,9.15,3,58.26132,8.391346,87.40001,-0.570976,-2.804727,0.021664,0.00926,0.045169,-0.00266,-0.021414,-0.00193,0.010868,0.001523,14.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.262172,1347.9527,553.753013
270426_151926.000,0,0.22,2.02,4,58.26135,8.391294,87.6,-4.046928,-3.17004,0.097636,0.634161,0.396136,0.064209,-0.069593,-0.02381,0.058887,0.010034,15.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.193072,2.230423,0.54169
270426_151944.000,0,25.05,3.02,4,58.26098,8.391109,88.6,-5.291959,-1.902455,0.016585,0.511599,0.765919,-0.012893,-0.001993,0.01024,0.027102,0.003431,29.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.21733,1424.509525,32.284298
270426_152001.000,0,29.71,4.74,5,58.26103,8.389132,89.3,-4.060718,-1.293733,0.12439,0.677062,0.592463,-0.077015,0.085322,-0.047558,0.029726,0.003532,29.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.04832,236.940745,49.314232
270426_152002.000,0,27.24,3.02,4,58.26093,8.388906,89.5,-1.959252,-0.866563,0.057361,1.81895,0.714096,-0.052064,0.016033,0.017961,0.022311,0.00391,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.157678,466.750056,37.619321
270426_152003.000,0,0.12,3.02,4,58.26086,8.38869,89.7,-1.27745,-0.772377,0.058505,1.352996,0.63649,-0.042412,0.025275,0.031388,0.014363,0.003288,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.11581,2.016637,0.185618
270426_152054.000,0,41.74408,1.61,7,58.25471,8.374701,86.7,-0.919073,-1.388225,0.043217,1.786769,0.815908,0.026409,-0.001397,-0.03418,0.035669,0.005041,16.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.331007,944.073094,50.543257
270426_152110.000,0,49.05,1.38,7,58.25228,8.37193,85.7,1.97665,-1.814484,0.17072,0.360348,0.769892,0.019161,0.165351,0.037914,0.046489,0.00901,15.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.14906,285.639413,62.893324
270426_152111.000,0,46.38,1.38,7,58.25216,8.371857,85.7,-0.985788,-2.643785,0.058771,0.045347,0.109536,0.010005,-0.057715,-0.004792,0.030864,0.009473,8.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.346258,775.961587,388.000268
270426_152127.000,0,2.09,1.42,6,58.25194,8.371612,82.7,-5.105134,-3.105325,0.127753,0.320465,0.178511,0.042321,-0.120518,0.002253,0.042591,0.01411,8.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.234606,16.232631,11.086886
270426_152143.000,0,2.48,1.6,7,58.25096,8.371449,79.9,-6.715743,-2.287632,0.051,1.706289,0.8473,-0.021916,0.003271,-0.045934,0.027788,0.004806,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.0772,47.692308,2.892803
270426_152144.000,0,49.59,1.37,7,58.25081,8.371433,79.9,-5.552566,-1.840078,0.096197,1.155638,0.885201,-0.047121,0.082523,-0.014948,0.028526,0.004232,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.303506,510.200932,55.39538
270426_152201.000,0,74.34,1.44,5,58.24803,8.370758,83.7,-1.516093,-1.401566,0.071281,2.350602,0.855289,0.030625,-0.003626,0.064265,0.01936,0.004678,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.600838,1028.486048,85.913492
270426_152218.000,0,74.18,1.41,6,58.24497,8.369001,79.6,-0.61371,-2.987654,0.028306,2.308964,1.540729,0.01201,0.007477,0.024517,0.048594,0.009498,22.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.685188,2531.222275,47.835566
270426_152235.000,0,54.41,1.5,6,58.24264,8.366067,74.1,-2.339747,-0.363806,0.06807,1.238297,0.518192,-0.000532,-0.062438,0.027106,0.068776,0.031724,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.40796,787.751556,103.011784
270426_152251.000,0,51.82,1.5,6,58.24175,8.363642,69.2,-2.162595,0.12808,0.071811,1.562502,0.431061,-0.044322,0.055976,0.007687,0.072435,0.01774,17.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.374578,711.705649,117.489418
270426_152307.000,0,64.09,1.49,6,58.24032,8.359735,63.8,3.227661,-0.319407,0.124088,1.499815,0.527842,-0.033265,0.119033,-0.011064,0.056852,0.014364,14.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.392724,512.359299,119.161389
270426_152308.000,0,60.93,1.49,6,58.24023,8.359509,63.5,3.156267,0.358991,0.086515,0.091633,0.531925,-0.024204,-0.082978,-0.003691,0.051586,0.017725,18.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.43627,696.223505,112.432532
270426_152324.000,0,0.0,5.74,4,58.23976,8.358344,59.2,0.36676,1.411105,0.029315,0.099968,0.051213,-0.01162,-0.026636,0.003857,0.015854,0.003038,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.05863,0.0,0.0
270426_152325.000,0,0.0,5.74,4,58.23976,8.35835,59.0,-2.624459,1.620805,0.119279,0.204493,0.237887,-0.012969,-0.118342,0.007375,0.053919,0.008252,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.238558,0.0,0.0
270426_152341.000,0,9.78,1.6,5,58.23977,8.358523,58.1,-4.348383,0.979881,0.05138,1.241335,0.389699,-0.012394,-0.047456,-0.015303,0.0515,0.010832,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.00496,186.712486,24.468412
270426_152358.000,0,69.6,1.49,6,58.23847,8.355398,57.2,-1.687525,0.477615,0.084633,0.498703,0.505026,0.026442,0.076773,0.023863,0.018653,0.005141,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.526734,812.770778,135.138809
270426_152414.000,0,42.76,1.96,6,58.2372,8.351485,55.4,0.615136,-0.815091,0.078904,0.725914,0.626918,-0.076749,0.013549,0.01232,0.051626,0.012738,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.269792,535.142171,67.135801
270426_152415.000,0,40.49,1.49,6,58.23717,8.351335,55.3,-2.942259,-0.957678,0.06885,0.992704,0.53619,-0.023922,0.061434,-0.019848,0.063777,0.022605,16.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.2672,579.670723,74.131712
270426_152431.000,0,61.51,1.55,8,58.237,8.34873,52.5,-1.423774,-0.805892,0.059904,0.943759,0.51989,-0.002563,0.053909,-0.025994,0.020518,0.00605,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.495292,1009.950085,116.080696
270426_152447.000,0,62.63,3.42,6,58.23761,8.343616,44.3,0.15574,-0.689918,0.066244,1.434642,0.710759,-0.058631,0.028931,0.010658,0.020308,0.003124,16.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.493812,931.384213,86.89451
270426_152448.000,0,74.66001,3.51,6,58.23769,8.343233,43.1,0.172306,-0.700106,0.100055,2.914235,1.282176,0.024794,-0.079422,0.055574,0.037231,0.006646,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.54649,738.8057,57.778515
270426_152504.000,0,74.66001,1.45,6,58.23858,8.337497,27.0,-0.989348,0.181729,0.115332,0.619434,1.245179,-0.112753,-0.022671,-0.008619,0.032168,0.0083,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.515936,641.783946,59.481564
270426_152505.000,0,73.27,1.99,6,58.23862,8.33715,26.2,-1.623325,2.549399,0.075186,0.799696,0.792444,-0.070568,0.012626,-0.022666,0.039681,0.009037,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.582328,961.725251,91.308552
270426_152506.000,0,72.12,3.64,5,58.23865,8.336806,25.4,-1.896146,1.939682,0.169494,1.629693,0.766737,0.142755,0.039803,0.08225,0.04267,0.010316,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.382212,423.006088,92.849961
270426_152522.000,0,60.21,1.32,7,58.23723,8.332949,16.0,-1.864448,-0.125727,0.08314,0.223974,0.653448,0.07773,0.02895,-0.005676,0.037117,0.009381,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.43582,715.593059,90.753156
270426_152539.000,0,62.55,1.43,7,58.23553,8.32948,11.3,-0.882515,-0.777677,0.056575,0.562899,0.741259,-0.028369,0.046677,-0.014736,0.025438,0.004977,23.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.51235,1086.409032,83.260234
270426_152540.000,0,65.37,1.43,7,58.23549,8.329151,10.9,-1.785805,-0.875143,0.081503,2.455188,0.823204,0.061356,0.022961,-0.048488,0.025046,0.006388,13.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.490694,792.334824,78.456176
270426_152557.000,0,63.24,1.93,6,58.2349,8.323809,4.8,-1.878293,-0.823539,0.026844,0.83417,0.864272,0.002379,0.021648,0.015694,0.025148,0.004506,17.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.578712,2271.225399,72.334468
270426_152558.000,0,64.30145,1.93,6,58.23487,8.323506,4.8,0.029329,-1.503328,0.117015,0.769257,0.815591,0.078874,-0.01361,-0.085359,0.029372,0.005395,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.408985,544.858281,77.885357
270426_152615.000,0,39.35,1.79,7,58.23436,8.3195,2.2,-2.583249,-1.323547,0.141485,0.837778,1.045626,0.111019,-0.086905,0.011849,0.066285,0.018425,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.11053,276.169421,37.27646
270426_152633.000,0,62.3,1.79,7,58.23404,8.315046,-1.1,-4.783487,-1.240297,0.022494,0.871365,0.601356,-0.011353,-0.019288,-0.002252,0.015794,0.002068,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.578012,2651.74087,101.904619
270426_152650.000,0,75.76532,1.55,8,58.23438,8.309545,-2.2,-4.858027,-1.220804,0.033461,1.600904,0.871427,-0.019598,0.010498,-0.025008,0.023921,0.002875,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.690731,2198.581585,85.957567
270426_152651.000,0,75.88,1.55,8,58.23444,8.30921,-1.9,-4.273703,-1.296942,0.074623,0.265833,0.982885,0.012044,0.072702,0.011742,0.028586,0.004226,29.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.609554,1003.398437,76.423755
270426_152708.000,0,76.89,1.32,7,58.23582,8.303614,5.6,-0.15621,-2.502567,0.221962,1.648071,0.702134,-0.217367,-0.029276,-0.034083,0.058272,0.020515,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.324976,344.856971,107.971253
270426_152725.000,0,32.44,1.57,7,58.23736,8.300619,4.2,-3.184502,-3.239734,0.072133,0.77208,0.524283,-0.018931,-0.069601,0.000714,0.066039,0.032226,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.180134,443.575404,60.716886
270426_152742.000,0,48.03,1.57,7,58.23867,8.297606,-3.1,-0.421125,-6.860179,0.094961,0.721482,0.969695,-0.089024,-0.022392,-0.024307,0.068124,0.027705,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.290378,500.515835,49.025462
270426_152800.000,0,43.57,1.57,7,58.23877,8.299572,-18.4,-3.323767,-12.682186,0.188282,0.410546,0.6387,-0.179727,-0.033296,-0.045165,0.036155,0.01432,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.059136,230.185649,67.165099
270426_152817.000,0,97.45,1.29,8,58.23627,8.295178,-22.4,-2.844738,-6.282705,0.149189,1.720925,1.025585,-0.144834,0.031239,0.017445,0.053252,0.020021,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.676122,648.849117,94.101402
270426_152819.000,0,97.75001,1.29,8,58.23593,8.29447,-22.7,-0.851966,-3.568311,0.047114,3.851557,1.066452,0.029157,-0.029408,0.022465,0.038089,0.007031,29.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.883272,2031.633412,90.807588
270426_152835.000,0,98.41001,1.29,8,58.23332,8.28856,-25.0,-0.842213,-3.243588,0.047951,0.888379,1.091902,0.038378,0.012206,-0.026027,0.036119,0.006423,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.888198,2010.377929,89.309222
270426_152852.000,0,100.24,1.4,6,58.23148,8.28131,-20.3,-0.692309,-1.508093,0.126255,2.202507,1.11098,-0.116902,0.010152,-0.046597,0.043805,0.007863,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.74989,787.709717,89.421756
270426_152853.000,0,99.95,1.47,5,58.23141,8.28086,-20.3,-0.705944,-1.413193,0.039571,1.207327,0.967219,-0.030264,0.000919,-0.025478,0.03693,0.005153,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.920358,2463.582362,102.280042
270426_153015.000,0,102.2,1.32,7,58.22321,8.246593,34.6,0.358784,0.885372,0.05716,3.168387,0.8675,0.009094,0.056144,-0.005693,0.031665,0.0042,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.90768,1757.221458,116.467236
270426_153201.000,0,104.0,1.38,7,58.20335,8.21367,52.4,-0.190096,0.220728,0.068645,1.887889,1.042838,-0.067209,-0.002841,0.013674,0.058396,0.012231,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.90271,1493.287386,98.780629
270426_153202.000,0,104.83,1.78,7,58.20323,8.21325,51.0,-0.475456,-1.183386,0.044008,1.181844,1.030826,0.023639,0.004957,0.036787,0.045924,0.010242,23.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.960284,2329.141486,100.718084
270426_153222.000,0,104.12,1.52,6,58.20127,8.203932,70.4,-0.505967,-0.585436,0.024474,0.538459,0.812541,0.012369,0.000616,0.021109,0.034246,0.004844,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.992252,4087.304703,126.583356
270426_153238.000,0,104.43,1.24,8,58.20036,8.196578,-4.3,-0.341098,-0.202603,0.086651,2.001136,0.866873,-0.077295,0.010276,-0.037792,0.026727,0.003496,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.870998,1191.429647,119.093643
270426_153239.000,0,102.8971,1.24,8,58.20031,8.196113,-5.1,-0.546856,0.558088,0.011282,2.946686,0.945575,-0.002298,-0.003018,0.010625,0.038777,0.005949,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,1.006407,8377.878196,107.68082
270426_153256.000,0,103.2,1.24,8,58.19951,8.188218,-10.7,-1.506746,0.030508,0.045636,0.507088,1.026094,0.008533,-0.036258,-0.026366,0.033365,0.00564,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.940728,2212.882752,99.604862
270426_153334.000,0,100.66,1.56,7,58.19808,8.170661,54.6,-1.719101,-1.70845,0.070545,0.934668,1.100735,0.069094,-0.011101,0.008903,0.033425,0.00525,22.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.86551,1406.946677,90.624676
270426_153350.000,0,100.95,1.37,7,58.19597,8.16446,70.5,-1.323879,-0.947762,0.086327,1.449566,1.009912,-0.072802,-0.012011,-0.04481,0.036766,0.006441,25.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.836846,1155.999863,98.979128
270426_153351.000,0,101.2673,1.8,7,58.19579,8.164084,69.3,-0.843351,0.976187,0.053807,1.668144,1.395892,-0.048565,-0.002862,0.022987,0.04306,0.007703,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.905059,1847.70741,72.03064
270426_153407.000,0,99.06,1.44,6,58.19301,8.158711,72.1,-1.137434,1.027849,0.080235,1.987059,1.525878,0.072372,-0.021983,-0.026771,0.037343,0.007995,19.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.83013,1219.425125,64.49731
270426_153423.000,0,92.5,1.23,8,58.1899,8.154469,75.7,-2.132538,1.490171,0.030123,0.520678,1.026483,0.026359,-0.010906,-0.009677,0.023457,0.004518,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.864754,2972.078527,89.244107
270426_153424.000,0,93.52,1.23,8,58.18969,8.154303,76.30001,-2.597949,0.991113,0.049124,1.665907,1.042653,-0.047125,0.013869,7.6e-05,0.023931,0.004768,22.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.836952,1865.772883,88.842192
270426_153440.000,0,96.63,1.47,7,58.18616,8.151929,84.6,-2.120254,0.620707,0.05656,1.572687,1.426797,0.0236,0.032941,-0.039458,0.045375,0.009467,22.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.85318,1678.769979,67.25376
270426_153457.000,0,90.05,1.28,7,58.18243,8.14919,82.5,-0.352168,-3.437265,0.031056,1.258792,1.237013,0.003893,0.019652,0.023731,0.054922,0.01381,18.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,1,0.838388,2809.146494,72.212559
270426_153458.000,0,88.99,1.28,7,58.18224,8.148947,82.40001,-0.33394,-3.521784,0.054215,1.425431,0.820944,-0.032326,0.020392,0.038451,0.04009,0.006412,26.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.78147,1611.699719,107.095063
270426_153514.000,0,88.99,1.22,8,58.18061,8.143909,78.0,0.178163,-4.346065,0.073586,0.240293,0.951376,0.032557,0.064663,0.013177,0.036676,0.005643,28.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.742728,1193.119352,92.56524
270426_153515.000,0,78.98,1.22,8,58.18058,8.143538,77.5,3.563271,-5.702532,0.183311,5.328856,1.501455,0.132745,0.104326,0.071399,0.049038,0.016199,27.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.423178,428.514847,52.254285
270426_153532.000,0,22.58,1.31,6,58.18108,8.139333,63.0,1.080588,-1.689164,0.185623,1.154067,1.730721,-0.020643,-0.174554,-0.059672,0.072165,0.036834,20.0,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.145446,120.992589,12.971636
270426_153549.000,0,32.45,1.44,8,58.18024,8.138063,48.7,-0.443445,-1.344489,0.101063,1.087768,0.669864,0.084412,-0.054572,0.010494,0.054277,0.015945,21.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.122374,317.94088,47.730134
270426_153607.000,0,34.68,1.22,8,58.17896,8.136419,46.5,-2.574441,-2.896755,0.12673,0.961001,0.479077,0.055542,0.11182,-0.021723,0.027985,0.004995,24.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.09334,271.510217,70.90908
270426_153624.000,0,25.38,1.81,7,58.17821,8.134137,49.6,0.18171,-2.062003,0.043258,0.189911,0.276945,-0.030461,-0.030711,-0.000423,0.057362,0.010709,18.000001,gps_log_A_270426_144104 Feviktoppen-Krs (stop at Odden) ,0,0.167284,573.455646,88.449006
